Name;Sweep (T1);;;
Date;2024-11-21;;;
Time;09:31:19;;;
Instrument;FPC1500 - 204586/003;;;
Firmware Version;V1.70;;;
Country of Origin;Czech Republic;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrum;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
Center Frequency;375025000;Hz;;
Frequency Offset;0;Hz;;
Span;749950000;Hz;;
Ref Level;0;dBm;;
Ref Offset;20;dB;;
Ref Position;1,00;;;
Range;120;dB;;
RF Attenuation;Auto Low Distortion;;;
RF Attenuator;0;dB;;
Pre-Amplifier;Off;;;
RF Input;50 Ω;;;
RBW;3000000;Hz;;
VBW;3000000;Hz;;
SWT;0,02;s;;
Trigger Mode;Free Run;;;
Trigger Level;- - -;;;
Trigger Delay;- - -;;;
Trace Mode;Average;;;
Trace Math;Off;;;
Trace Detector;Sample;;;
Primary Transducer;- - -;;;
Secondary Transducer;- - -;;;
Isotropic Antenna;Off;;;
Generator Mode;CW;;;
CW Frequency;10000000;Hz;;
TG Level;-20;dBm;;
Average Count;Sweep 20 of 20;;;
Limit Line 1;- - -;;;
Result Limit Line 1;- - -;;;
Limit Line 2;- - -;;;
Result Limit Line 2;- - -;;;
Marker 1;389617935,7;Hz;;
Marker 1 Value;-37;dBm;;

Frequency [Hz];Magnitude [dBm];;;
50000;12,7936954498291;;;
684475,465313029;10,9949779510498;;;
1318950,93062606;2,47273135185242;;;
1953426,39593909;-2,40174341201782;;;
2587901,86125212;-9,49817848205566;;;
3222377,32656514;-23,119140625;;;
3856852,79187817;-40,0635375976563;;;
4491328,2571912;-55,4784240722656;;;
5125803,72250423;-60,0515975952148;;;
5760279,18781726;-61,0718154907227;;;
6394754,65313029;-60,739616394043;;;
7029230,11844332;-61,0770874023438;;;
7663705,58375635;-61,925121307373;;;
8298181,04906937;-56,2493476867676;;;
8932656,5143824;-49,5412635803223;;;
9567131,97969543;-48,55517578125;;;
10201607,4450085;-51,8280334472656;;;
10836082,9103215;-57,7302169799805;;;
11470558,3756345;-59,8391189575195;;;
12105033,8409475;-61,808349609375;;;
12739509,3062606;-63,9004287719727;;;
13373984,7715736;-64,2749176025391;;;
14008460,2368866;-64,7266693115234;;;
14642935,7021997;-63,1244010925293;;;
15277411,1675127;-64,191276550293;;;
15911886,6328257;-64,114143371582;;;
16546362,0981387;-64,1001358032227;;;
17180837,5634518;-64,4680862426758;;;
17815313,0287648;-63,5952529907227;;;
18449788,4940778;-64,1461181640625;;;
19084263,9593909;-65,7446746826172;;;
19718739,4247039;-66,0519485473633;;;
20353214,8900169;-64,5833892822266;;;
20987690,3553299;-64,1010665893555;;;
21622165,820643;-64,5914535522461;;;
22256641,285956;-65,8234252929688;;;
22891116,751269;-65,2135162353516;;;
23525592,2165821;-64,2966003417969;;;
24160067,6818951;-63,0902481079102;;;
24794543,1472081;-63,3745040893555;;;
25429018,6125211;-65,3831329345703;;;
26063494,0778342;-66,2390747070313;;;
26697969,5431472;-65,3468170166016;;;
27332445,0084602;-65,8104476928711;;;
27966920,4737733;-62,0000991821289;;;
28601395,9390863;-52,6304702758789;;;
29235871,4043993;-48,7127647399902;;;
29870346,8697124;-50,407398223877;;;
30504822,3350254;-54,6182975769043;;;
31139297,8003384;-58,354076385498;;;
31773773,2656514;-62,372673034668;;;
32408248,7309645;-63,6712036132813;;;
33042724,1962775;-65,9889373779297;;;
33677199,6615905;-66,1970520019531;;;
34311675,1269036;-67,072265625;;;
34946150,5922166;-66,2466888427734;;;
35580626,0575296;-66,9291915893555;;;
36215101,5228426;-66,0338287353516;;;
36849576,9881557;-65,8108062744141;;;
37484052,4534687;-64,4907913208008;;;
38118527,9187817;-65,6037139892578;;;
38753003,3840948;-66,0179138183594;;;
39387478,8494078;-66,7774200439453;;;
40021954,3147208;-66,3991470336914;;;
40656429,7800338;-65,6547546386719;;;
41290905,2453469;-66,3949432373047;;;
41925380,7106599;-65,1793594360352;;;
42559856,1759729;-65,6308364868164;;;
43194331,641286;-65,1922836303711;;;
43828807,106599;-66,3393020629883;;;
44463282,571912;-66,4914627075195;;;
45097758,037225;-65,2015228271484;;;
45732233,5025381;-65,3150634765625;;;
46366708,9678511;-66,8802185058594;;;
47001184,4331641;-65,6325531005859;;;
47635659,8984772;-65,6505584716797;;;
48270135,3637902;-57,8948860168457;;;
48904610,8291032;-50,1993370056152;;;
49539086,2944162;-48,9370651245117;;;
50173561,7597293;-52,1703567504883;;;
50808037,2250423;-57,0111999511719;;;
51442512,6903553;-61,4607238769531;;;
52076988,1556684;-62,9699935913086;;;
52711463,6209814;-64,8630523681641;;;
53345939,0862944;-65,9489593505859;;;
53980414,5516074;-66,3622283935547;;;
54614890,0169205;-65,6176300048828;;;
55249365,4822335;-65,8534698486328;;;
55883840,9475465;-66,7317352294922;;;
56518316,4128596;-66,1884231567383;;;
57152791,8781726;-66,4011154174805;;;
57787267,3434856;-65,0254669189453;;;
58421742,8087986;-64,6114883422852;;;
59056218,2741117;-65,4289474487305;;;
59690693,7394247;-65,2526779174805;;;
60325169,2047377;-65,6149444580078;;;
60959644,6700508;-64,8025054931641;;;
61594120,1353638;-66,7682647705078;;;
62228595,6006768;-67,6743621826172;;;
62863071,0659899;-66,0456924438477;;;
63497546,5313029;-67,2664642333984;;;
64132021,9966159;-67,173828125;;;
64766497,4619289;-65,6617889404297;;;
65400972,927242;-65,4179229736328;;;
66035448,392555;-65,5918197631836;;;
66669923,857868;-65,3983917236328;;;
67304399,323181;-65,7956695556641;;;
67938874,7884941;-62,7965927124023;;;
68573350,2538071;-53,1518630981445;;;
69207825,7191201;-49,1917877197266;;;
69842301,1844332;-50,1458358764648;;;
70476776,6497462;-54,3392219543457;;;
71111252,1150592;-59,8498115539551;;;
71745727,5803723;-62,4222640991211;;;
72380203,0456853;-65,1179351806641;;;
73014678,5109983;-65,8648300170898;;;
73649153,9763113;-66,1388702392578;;;
74283629,4416244;-66,7728424072266;;;
74918104,9069374;-66,2080459594727;;;
75552580,3722504;-65,9762954711914;;;
76187055,8375635;-66,5111846923828;;;
76821531,3028765;-66,2309722900391;;;
77456006,7681895;-66,5462417602539;;;
78090482,2335025;-66,5847549438477;;;
78724957,6988156;-65,9920806884766;;;
79359433,1641286;-64,2127151489258;;;
79993908,6294416;-67,42822265625;;;
80628384,0947547;-65,672607421875;;;
81262859,5600677;-64,2283706665039;;;
81897335,0253807;-66,0778427124023;;;
82531810,4906937;-66,5872802734375;;;
83166285,9560068;-66,2007904052734;;;
83800761,4213198;-65,7597808837891;;;
84435236,8866328;-66,5314483642578;;;
85069712,3519459;-65,3412094116211;;;
85704187,8172589;-65,4636993408203;;;
86338663,2825719;-66,496826171875;;;
86973138,7478849;-66,5084686279297;;;
87607614,213198;-63,7460517883301;;;
88242089,678511;-58,5243759155273;;;
88876565,143824;-50,5741996765137;;;
89511040,6091371;-49,0249938964844;;;
90145516,0744501;-52,3821334838867;;;
90779991,5397631;-57,1409111022949;;;
91414467,0050761;-61,1668891906738;;;
92048942,4703892;-63,0913391113281;;;
92683417,9357022;-64,6265182495117;;;
93317893,4010152;-67,0381317138672;;;
93952368,8663283;-66,1877059936523;;;
94586844,3316413;-67,8717041015625;;;
95221319,7969543;-65,5349884033203;;;
95855795,2622674;-65,9650268554688;;;
96490270,7275804;-66,5128326416016;;;
97124746,1928934;-66,0523147583008;;;
97759221,6582064;-64,9166641235352;;;
98393697,1235195;-64,6867218017578;;;
99028172,5888325;-65,6397857666016;;;
99662648,0541455;-66,1719360351563;;;
100297123,519459;-66,0491180419922;;;
100931598,984772;-65,3751373291016;;;
101566074,450085;-66,6351013183594;;;
102200549,915398;-66,4745330810547;;;
102835025,380711;-65,9080581665039;;;
103469500,846024;-65,430793762207;;;
104103976,311337;-66,2664794921875;;;
104738451,77665;-66,3927001953125;;;
105372927,241963;-64,7711791992188;;;
106007402,707276;-66,1275787353516;;;
106641878,172589;-66,8788681030273;;;
107276353,637902;-66,7686309814453;;;
107910829,103215;-63,0817794799805;;;
108545304,568528;-54,1213455200195;;;
109179780,033841;-49,3566207885742;;;
109814255,499154;-49,2389068603516;;;
110448730,964467;-52,1462898254395;;;
111083206,42978;-58,6140937805176;;;
111717681,895093;-61,5133438110352;;;
112352157,360406;-64,0326995849609;;;
112986632,825719;-66,2870254516602;;;
113621108,291032;-67,0790634155273;;;
114255583,756345;-66,6067657470703;;;
114890059,221658;-65,4545211791992;;;
115524534,686971;-66,3932342529297;;;
116159010,152284;-65,8892440795898;;;
116793485,617597;-66,5932464599609;;;
117427961,08291;-66,1240081787109;;;
118062436,548223;-65,1548843383789;;;
118696912,013536;-66,0659408569336;;;
119331387,478849;-66,1918106079102;;;
119965862,944162;-65,9609909057617;;;
120600338,409475;-66,4387512207031;;;
121234813,874788;-67,2292251586914;;;
121869289,340102;-66,4829559326172;;;
122503764,805415;-64,9981079101563;;;
123138240,270728;-64,1299285888672;;;
123772715,736041;-66,4847869873047;;;
124407191,201354;-66,3362655639648;;;
125041666,666667;-66,7119140625;;;
125676142,13198;-66,4885787963867;;;
126310617,597293;-66,5503387451172;;;
126945093,062606;-65,1860504150391;;;
127579568,527919;-64,9223556518555;;;
128214043,993232;-58,6122131347656;;;
128848519,458545;-51,061149597168;;;
129482994,923858;-49,7317276000977;;;
130117470,389171;-52,4427185058594;;;
130751945,854484;-56,635181427002;;;
131386421,319797;-60,9552688598633;;;
