Name;Sweep (T1);;;
Date;2024-11-21;;;
Time;10:00:21;;;
Instrument;FPC1500 - 204586/003;;;
Firmware Version;V1.70;;;
Country of Origin;Czech Republic;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrum;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
Center Frequency;2250000000;Hz;;
Frequency Offset;0;Hz;;
Span;1500000000;Hz;;
Ref Level;0;dBm;;
Ref Offset;20;dB;;
Ref Position;0,90;;;
Range;30;dB;;
RF Attenuation;Auto Low Distortion;;;
RF Attenuator;0;dB;;
Pre-Amplifier;Off;;;
RF Input;50 Ω;;;
RBW;3000000;Hz;;
VBW;3000000;Hz;;
SWT;0,02;s;;
Trigger Mode;Free Run;;;
Trigger Level;- - -;;;
Trigger Delay;- - -;;;
Trace Mode;Clear / Write;;;
Trace Math;Off;;;
Trace Detector;Sample;;;
Primary Transducer;- - -;;;
Secondary Transducer;- - -;;;
Isotropic Antenna;Off;;;
Generator Mode;TG;;;
TG Frequency Offset;0;Hz;;
TG Level;-20;dBm;;
Normalization S21;Off;;;
Limit Line 1;- - -;;;
Result Limit Line 1;- - -;;;
Limit Line 2;- - -;;;
Result Limit Line 2;- - -;;;
Marker 1;1916243654,8;Hz;;
Marker 1 Value;-25,11;dBm;;
Marker 2;2696700507,6;Hz;;
Marker 2 Value;-17,3;dBm;;

Frequency [Hz];Magnitude [dBm];;;
1500000000;-2,82036209106445;;;
1501269035,53299;-2,84255599975586;;;
1502538071,06599;-2,86474800109863;;;
1503807106,59898;-2,88694190979004;;;
1505076142,13198;-2,90913391113281;;;
1506345177,66497;-2,93132781982422;;;
1507614213,19797;-2,95431709289551;;;
1508883248,73096;-2,98535919189453;;;
1510152284,26396;-3,01640129089355;;;
1511421319,79695;-3,04744529724121;;;
1512690355,32995;-3,07848739624023;;;
1513959390,86294;-3,10952949523926;;;
1515228426,39594;-3,14085960388184;;;
1516497461,92893;-3,17349815368652;;;
1517766497,46193;-3,20613861083984;;;
1519035532,99492;-3,23877716064453;;;
1520304568,52792;-3,27141571044922;;;
1521573604,06091;-3,30405426025391;;;
1522842639,59391;-3,3333797454834;;;
1524111675,1269;-3,35374641418457;;;
1525380710,6599;-3,37411308288574;;;
1526649746,19289;-3,39448165893555;;;
1527918781,72589;-3,41484832763672;;;
1529187817,25888;-3,43521499633789;;;
1530456852,79188;-3,45133209228516;;;
1531725888,32487;-3,45989799499512;;;
1532994923,85787;-3,46846199035645;;;
1534263959,39086;-3,47702598571777;;;
1535532994,92386;-3,4855899810791;;;
1536802030,45685;-3,49415397644043;;;
1538071065,98985;-3,49405860900879;;;
1539340101,52284;-3,48337936401367;;;
1540609137,05584;-3,47270011901855;;;
1541878172,58883;-3,4620189666748;;;
1543147208,12183;-3,45133972167969;;;
1544416243,65482;-3,44066047668457;;;
1545685279,18782;-3,42157363891602;;;
1546954314,72081;-3,39532852172852;;;
1548223350,25381;-3,36908149719238;;;
1549492385,7868;-3,34283638000488;;;
1550761421,3198;-3,31658935546875;;;
1552030456,85279;-3,29034233093262;;;
1553299492,38579;-3,25763320922852;;;
1554568527,91878;-3,22112846374512;;;
1555837563,45178;-3,18462371826172;;;
1557106598,98477;-3,14811706542969;;;
1558375634,51777;-3,11161231994629;;;
1559644670,05076;-3,07510757446289;;;
1560913705,58376;-3,03836631774902;;;
1562182741,11675;-3,00153350830078;;;
1563451776,64975;-2,96470260620117;;;
1564720812,18274;-2,92786979675293;;;
1565989847,71574;-2,89103698730469;;;
1567258883,24873;-2,85420417785645;;;
1568527918,78173;-2,82626533508301;;;
1569796954,31472;-2,80041313171387;;;
1571065989,84772;-2,77456092834473;;;
1572335025,38071;-2,74870872497559;;;
1573604060,91371;-2,72285652160645;;;
1574873096,4467;-2,69700241088867;;;
1576142131,9797;-2,68984413146973;;;
1577411167,51269;-2,68476295471191;;;
1578680203,04569;-2,67967987060547;;;
1579949238,57868;-2,67459869384766;;;
1581218274,11168;-2,66951560974121;;;
1582487309,64467;-2,6644344329834;;;
1583756345,17767;-2,67048454284668;;;
1585025380,71066;-2,67664909362793;;;
1586294416,24365;-2,68281364440918;;;
1587563451,77665;-2,6889762878418;;;
1588832487,30964;-2,69514083862305;;;
1590101522,84264;-2,70209503173828;;;
1591370558,37563;-2,7181282043457;;;
1592639593,90863;-2,73416328430176;;;
1593908629,44162;-2,75019645690918;;;
1595177664,97462;-2,76623153686523;;;
1596446700,50761;-2,78226661682129;;;
1597715736,04061;-2,79825973510742;;;
1598984771,5736;-2,81405639648438;;;
1600253807,1066;-2,82985305786133;;;
1601522842,63959;-2,84564971923828;;;
1602791878,17259;-2,86144638061523;;;
1604060913,70558;-2,87724113464355;;;
1605329949,23858;-2,89165878295898;;;
1606598984,77157;-2,90214538574219;;;
1607868020,30457;-2,91263198852539;;;
1609137055,83756;-2,92311859130859;;;
1610406091,37056;-2,9336051940918;;;
1611675126,90355;-2,944091796875;;;
1612944162,43655;-2,95359802246094;;;
1614213197,96954;-2,96128273010254;;;
1615482233,50254;-2,96896743774414;;;
1616751269,03553;-2,97665214538574;;;
1618020304,56853;-2,98433685302734;;;
1619289340,10152;-2,99202156066895;;;
1620558375,63452;-3,0015811920166;;;
1621827411,16751;-3,01352691650391;;;
1623096446,70051;-3,02547264099121;;;
1624365482,2335;-3,03741836547852;;;
1625634517,7665;-3,04936408996582;;;
1626903553,29949;-3,06130981445313;;;
1628172588,83249;-3,07040214538574;;;
1629441624,36548;-3,07696342468262;;;
1630710659,89848;-3,08352470397949;;;
1631979695,43147;-3,09008407592773;;;
1633248730,96447;-3,09664535522461;;;
1634517766,49746;-3,10320663452148;;;
1635786802,03046;-3,11149787902832;;;
1637055837,56345;-3,120849609375;;;
1638324873,09645;-3,13020133972168;;;
1639593908,62944;-3,13955116271973;;;
1640862944,16244;-3,14890289306641;;;
1642131979,69543;-3,15825462341309;;;
1643401015,22843;-3,16893768310547;;;
1644670050,76142;-3,1801643371582;;;
1645939086,29442;-3,19139099121094;;;
1647208121,82741;-3,2026195526123;;;
1648477157,36041;-3,21384620666504;;;
1649746192,8934;-3,22507286071777;;;
1651015228,4264;-3,23285293579102;;;
1652284263,95939;-3,23977470397949;;;
1653553299,49239;-3,24669456481934;;;
1654822335,02538;-3,25361442565918;;;
1656091370,55838;-3,26053428649902;;;
1657360406,09137;-3,26745414733887;;;
1658629441,62437;-3,28001022338867;;;
1659898477,15736;-3,29326438903809;;;
1661167512,69036;-3,30651664733887;;;
1662436548,22335;-3,31977081298828;;;
1663705583,75635;-3,33302307128906;;;
1664974619,28934;-3,34627723693848;;;
1666243654,82234;-3,36873626708984;;;
1667512690,35533;-3,39138412475586;;;
1668781725,88832;-3,41403007507324;;;
1670050761,42132;-3,43667793273926;;;
1671319796,95431;-3,45932579040527;;;
1672588832,48731;-3,48299217224121;;;
1673857868,0203;-3,52019882202148;;;
1675126903,5533;-3,55740737915039;;;
1676395939,08629;-3,5946159362793;;;
1677664974,61929;-3,6318244934082;;;
1678934010,15228;-3,66903114318848;;;
1680203045,68528;-3,70979118347168;;;
1681472081,21827;-3,76919746398926;;;
1682741116,75127;-3,82860374450684;;;
1684010152,28426;-3,88801002502441;;;
1685279187,81726;-3,94741630554199;;;
1686548223,35025;-4,00682258605957;;;
1687817258,88325;-4,06917190551758;;;
1689086294,41624;-4,14035606384277;;;
1690355329,94924;-4,2115421295166;;;
1691624365,48223;-4,2827262878418;;;
1692893401,01523;-4,35391044616699;;;
1694162436,54822;-4,42509460449219;;;
1695431472,08122;-4,4975700378418;;;
1696700507,61421;-4,57254981994629;;;
1697969543,14721;-4,64752960205078;;;
1699238578,6802;-4,72250938415527;;;
1700507614,2132;-4,79748916625977;;;
1701776649,74619;-4,87246894836426;;;
1703045685,27919;-4,95073699951172;;;
1704314720,81218;-5,03336334228516;;;
1705583756,34518;-5,11598968505859;;;
1706852791,87817;-5,19861602783203;;;
1708121827,41117;-5,28124237060547;;;
1709390862,94416;-5,36386871337891;;;
1710659898,47716;-5,42494773864746;;;
1711928934,01015;-5,46613693237305;;;
1713197969,54315;-5,50732421875;;;
1714467005,07614;-5,54851150512695;;;
1715736040,60914;-5,58970069885254;;;
1717005076,14213;-5,63088798522949;;;
1718274111,67513;-5,65794563293457;;;
1719543147,20812;-5,67596626281738;;;
1720812182,74112;-5,69398880004883;;;
1722081218,27411;-5,71201133728027;;;
1723350253,80711;-5,73003387451172;;;
1724619289,3401;-5,74805450439453;;;
1725888324,8731;-5,74555587768555;;;
1727157360,40609;-5,73426055908203;;;
1728426395,93909;-5,72296524047852;;;
1729695431,47208;-5,711669921875;;;
1730964467,00508;-5,70037460327148;;;
1732233502,53807;-5,6890811920166;;;
1733502538,07107;-5,66360092163086;;;
1734771573,60406;-5,63434982299805;;;
1736040609,13706;-5,60510063171387;;;
1737309644,67005;-5,57584953308105;;;
1738578680,20305;-5,54660034179688;;;
1739847715,73604;-5,51734924316406;;;
1741116751,26904;-5,47618865966797;;;
1742385786,80203;-5,43340301513672;;;
1743654822,33503;-5,39061546325684;;;
1744923857,86802;-5,34782981872559;;;
1746192893,40102;-5,30504417419434;;;
1747461928,93401;-5,26225852966309;;;
1748730964,46701;-5,22280502319336;;;
1750000000;-5,18345642089844;;;
1751269035,53299;-5,14410781860352;;;
1752538071,06599;-5,10475730895996;;;
1753807106,59898;-5,06540870666504;;;
1755076142,13198;-5,02751541137695;;;
