3.442,-0.043982,3.388,-0.113097,3.445,-0.13823,3.286,0.050265,3.218,-0.069115
3.495,-0.056549,3.42,-0.119381,3.49,-0.150796,3.338,0.,3.271,-0.131947
3.526,-0.062832,3.478,-0.125664,3.525,-0.15708,3.39,-0.050265,3.328,-0.194779
3.565,-0.069115,3.54,-0.119381,3.644,-0.150796,3.444,-0.100531,3.381,-0.245044
3.62,-0.075398,3.596,-0.113097,3.704,-0.13823,3.496,-0.144513,3.432,-0.282743
3.769,-0.069115,3.654,-0.100531,3.759,-0.119381,3.548,-0.182212,3.479,-0.307876
3.863,-0.056549,3.715,-0.081681,3.816,-0.094248,3.601,-0.213628,3.515,-0.320442
3.896,-0.050265,3.779,-0.056549,3.875,-0.062832,3.645,-0.232478,3.583,-0.320442
3.974,-0.031416,3.834,-0.031416,3.928,-0.031416,3.693,-0.245044,3.642,-0.307876
4.019,-0.01885,3.887,-0.006283,3.979,0.,3.817,-0.232478,3.694,-0.282743
4.083,0.,3.939,0.01885,4.04,0.037699,3.868,-0.213628,3.755,-0.238761
4.124,0.012566,3.992,0.043982,4.083,0.062832,3.925,-0.182212,3.803,-0.194779
4.19,0.031416,4.035,0.062832,4.141,0.094248,3.978,-0.144513,3.861,-0.131947
4.238,0.043982,4.1,0.087965,4.195,0.119381,4.032,-0.100531,3.914,-0.069115
4.293,0.056549,4.139,0.100531,4.247,0.13823,4.087,-0.050265,3.964,-0.006283
4.326,0.062832,4.188,0.113097,4.294,0.150796,4.139,0.,4.02,0.062832
4.365,0.069115,4.221,0.119381,4.33,0.15708,4.192,0.050265,4.072,0.125664
4.42,0.075398,4.282,0.125664,4.445,0.150796,4.247,0.100531,4.123,0.182212
4.577,0.069115,4.337,0.119381,4.505,0.13823,4.3,0.144513,4.175,0.232478
4.667,0.056549,4.394,0.113097,4.56,0.119381,4.352,0.182212,4.232,0.27646
4.698,0.050265,4.452,0.100531,4.617,0.094248,4.407,0.213628,4.276,0.301593
4.776,0.031416,4.514,0.081681,4.677,0.062832,4.452,0.232478,4.332,0.320442
4.821,0.01885,4.578,0.056549,4.731,0.031416,4.504,0.245044,4.441,0.307876
4.865,0.006283,4.621,0.037699,4.783,0.,4.617,0.232478,4.497,0.282743
4.93,-0.012566,4.675,0.012566,4.835,-0.031416,4.669,0.213628,4.552,0.245044
4.975,-0.025133,4.728,-0.012566,4.888,-0.062832,4.717,0.188496,4.602,0.201062
5.023,-0.037699,4.781,-0.037699,4.935,-0.087965,4.773,0.150796,4.656,0.144513
5.075,-0.050265,4.839,-0.062832,4.988,-0.113097,4.828,0.106814,4.71,0.081681
5.14,-0.062832,4.887,-0.081681,5.037,-0.131947,4.884,0.056549,4.766,0.012566
5.182,-0.069115,4.945,-0.100531,5.08,-0.144513,4.938,0.006283,4.817,-0.050265
5.257,-0.075398,4.998,-0.113097,5.109,-0.150796,4.991,-0.043982,4.869,-0.113097
5.333,-0.069115,5.038,-0.119381,5.161,-0.15708,5.046,-0.094248,4.925,-0.175929
5.405,-0.062832,5.211,-0.106814,5.263,-0.144513,5.098,-0.13823,4.977,-0.226195
5.448,-0.056549,5.264,-0.094248,5.314,-0.131947,5.15,-0.175929,5.024,-0.263894
5.512,-0.043982,5.322,-0.075398,5.368,-0.113097,5.203,-0.207345,5.076,-0.29531
5.565,-0.031416,5.371,-0.056549,5.411,-0.094248,5.247,-0.226195,5.127,-0.314159
5.613,-0.01885,5.429,-0.031416,5.473,-0.062832,5.291,-0.238761,5.192,-0.314159
5.659,-0.006283,5.483,-0.006283,5.528,-0.031416,5.404,-0.232478,5.233,-0.307876
5.725,0.012566,5.537,0.01885,5.58,0.,5.464,-0.213628,5.297,-0.282743
5.77,0.025133,5.578,0.037699,5.633,0.031416,5.525,-0.182212,5.345,-0.251327
5.818,0.037699,5.636,0.062832,5.687,0.062832,5.572,-0.150796,5.405,-0.201062
5.87,0.050265,5.684,0.081681,5.733,0.087965,5.628,-0.106814,5.454,-0.150796
5.933,0.062832,5.744,0.100531,5.787,0.113097,5.685,-0.056549,5.509,-0.087965
5.975,0.069115,5.797,0.113097,5.836,0.131947,5.732,-0.012566,5.561,-0.025133
6.05,0.075398,5.839,0.119381,5.88,0.144513,5.786,0.037699,5.617,0.043982
6.13,0.069115,6.008,0.106814,5.911,0.150796,5.841,0.087965,5.67,0.106814
6.205,0.062832,6.062,0.094248,6.059,0.144513,5.893,0.131947,5.72,0.163363
6.249,0.056549,6.122,0.075398,6.114,0.131947,5.944,0.169646,5.778,0.219911
6.316,0.043982,6.171,0.056549,6.17,0.113097,5.996,0.201062,5.825,0.257611
6.37,0.031416,6.23,0.031416,6.214,0.094248,6.053,0.226195,5.875,0.289027
6.418,0.01885,6.271,0.012566,6.276,0.062832,6.101,0.238761,5.921,0.307876
6.463,0.006283,6.325,-0.012566,6.32,0.037699,6.199,0.232478,5.946,0.314159
6.53,-0.012566,6.38,-0.037699,6.373,0.006283,6.265,0.213628,6.029,0.307876
6.575,-0.025133,6.438,-0.062832,6.426,-0.025133,6.316,0.188496,6.086,0.289027
6.623,-0.037699,6.489,-0.081681,6.48,-0.056549,6.375,0.150796,6.149,0.251327
6.679,-0.050265,6.529,-0.094248,6.539,-0.087965,6.424,0.113097,6.202,0.207345
6.711,-0.056549,6.578,-0.106814,6.595,-0.113097,6.482,0.062832,6.253,0.15708
6.75,-0.062832,6.612,-0.113097,6.648,-0.131947,6.536,0.012566,6.31,0.094248
6.804,-0.069115,6.672,-0.119381,6.697,-0.144513,6.584,-0.031416,6.362,0.031416
6.981,-0.062832,6.735,-0.113097,6.736,-0.150796,6.639,-0.081681,6.414,-0.031416
7.033,-0.056549,6.791,-0.106814,6.839,-0.144513,6.692,-0.125664,6.466,-0.094248
7.104,-0.043982,6.852,-0.094248,6.904,-0.131947,6.742,-0.163363,6.522,-0.15708
7.159,-0.031416,6.914,-0.075398,6.962,-0.113097,6.793,-0.194779,6.573,-0.207345
7.208,-0.01885,6.964,-0.056549,7.021,-0.087965,6.848,-0.219911,6.626,-0.251327
7.277,0.,7.024,-0.031416,7.071,-0.062832,6.89,-0.232478,6.675,-0.282743
7.322,0.012566,7.079,-0.006283,7.126,-0.031416,6.932,-0.238761,6.718,-0.301593
7.369,0.025133,7.134,0.01885,7.18,0.,6.976,-0.232478,6.788,-0.314159
7.419,0.037699,7.176,0.037699,7.234,0.031416,7.058,-0.213628,6.803,-0.307876
7.476,0.050265,7.236,0.062832,7.278,0.056549,7.113,-0.188496,6.883,-0.289027
7.509,0.056549,7.287,0.081681,7.338,0.087965,7.173,-0.150796,6.95,-0.251327
7.548,0.062832,7.328,0.094248,7.38,0.106814,7.223,-0.113097,6.998,-0.213628
7.6,0.069115,7.378,0.106814,7.429,0.125664,7.282,-0.062832,7.051,-0.163363
7.786,0.062832,7.412,0.113097,7.498,0.144513,7.331,-0.01885,7.109,-0.100531
7.835,0.056549,7.472,0.119381,7.537,0.150796,7.385,0.031416,7.162,-0.037699
7.904,0.043982,7.531,0.113097,7.638,0.144513,7.441,0.081681,7.214,0.025133
7.96,0.031416,7.589,0.106814,7.704,0.131947,7.495,0.125664,7.267,0.087965
8.01,0.01885,7.649,0.094248,7.762,0.113097,7.546,0.163363,7.317,0.144513
8.058,0.006283,7.712,0.075398,7.808,0.094248,7.598,0.194779,7.374,0.201062
8.129,-0.012566,7.763,0.056549,7.872,0.062832,7.654,0.219911,7.426,0.245044
8.177,-0.025133,7.824,0.031416,7.918,0.037699,7.698,0.232478,7.474,0.27646
8.228,-0.037699,7.88,0.006283,7.973,0.006283,7.814,0.226195,7.532,0.301593
8.286,-0.050265,7.922,-0.012566,8.027,-0.025133,7.858,0.213628,7.558,0.307876
8.32,-0.056549,7.979,-0.037699,8.083,-0.056549,7.914,0.188496,7.639,0.301593
