3.368,-0.29531,3.164,0.226195,3.094,0.408407,3.14,0.760265,3.092,1.438849
3.404,-0.307876,3.217,0.106814,3.147,0.245044,3.195,0.565487,3.183,1.40115
3.474,-0.307876,3.269,-0.012566,3.2,0.069115,3.248,0.351858,3.241,1.313186
3.51,-0.301593,3.323,-0.13823,3.254,-0.113097,3.301,0.125664,3.294,1.187522
3.581,-0.270177,3.377,-0.257611,3.306,-0.282743,3.355,-0.113097,3.347,1.017876
3.634,-0.232478,3.428,-0.358142,3.36,-0.446106,3.407,-0.339292,3.4,0.810531
3.683,-0.188496,3.484,-0.452389,3.412,-0.584336,3.46,-0.55292,3.454,0.565487
3.742,-0.125664,3.532,-0.515221,3.464,-0.697434,3.513,-0.741416,3.507,0.301593
3.795,-0.062832,3.581,-0.559203,3.519,-0.785398,3.567,-0.904779,3.56,0.025133
3.845,0.,3.636,-0.584336,3.569,-0.835664,3.62,-1.024159,3.613,-0.251327
3.901,0.069115,3.685,-0.578053,3.608,-0.854513,3.672,-1.105841,3.667,-0.521504
3.954,0.131947,3.747,-0.546637,3.677,-0.835664,3.715,-1.14354,3.721,-0.766549
4.007,0.188496,3.799,-0.496372,3.732,-0.785398,3.779,-1.14354,3.773,-0.973894
4.056,0.232478,3.853,-0.420973,3.785,-0.703717,3.834,-1.099557,3.826,-1.149823
4.108,0.270177,3.908,-0.326726,3.839,-0.590619,3.886,-1.017876,3.88,-1.28177
4.157,0.29531,3.961,-0.219911,3.893,-0.452389,3.939,-0.898495,3.933,-1.369734
4.203,0.307876,4.015,-0.100531,3.946,-0.29531,3.992,-0.741416,3.979,-1.407434
4.269,0.301593,4.069,0.025133,3.999,-0.125664,4.046,-0.55292,4.038,-1.40115
4.314,0.289027,4.122,0.144513,4.052,0.050265,4.1,-0.339292,4.093,-1.350885
4.374,0.257611,4.174,0.257611,4.104,0.219911,4.153,-0.113097,4.146,-1.256637
4.432,0.213628,4.227,0.358142,4.158,0.383274,4.206,0.119381,4.199,-1.118407
4.484,0.163363,4.281,0.446106,4.211,0.527788,4.26,0.345575,4.252,-0.942478
4.536,0.106814,4.33,0.508938,4.265,0.653451,4.312,0.55292,4.305,-0.728849
4.589,0.043982,4.382,0.55292,4.315,0.741416,4.366,0.741416,4.359,-0.483805
4.646,-0.025133,4.424,0.57177,4.367,0.804248,4.418,0.892212,4.412,-0.219911
4.698,-0.087965,4.486,0.565487,4.416,0.835664,4.471,1.011593,4.466,0.056549
4.749,-0.144513,4.546,0.534071,4.472,0.82938,4.525,1.093274,4.519,0.326726
4.805,-0.201062,4.598,0.483805,4.529,0.791681,4.571,1.130973,4.572,0.584336
4.86,-0.245044,4.652,0.408407,4.582,0.722566,4.615,1.130973,4.626,0.816814
4.913,-0.27646,4.707,0.314159,4.638,0.615752,4.68,1.086991,4.678,1.011593
4.945,-0.289027,4.76,0.207345,4.691,0.490088,4.737,0.999026,4.731,1.168672
4.968,-0.29531,4.815,0.087965,4.745,0.339292,4.792,0.873363,4.785,1.288053
5.059,-0.289027,4.868,-0.031416,4.797,0.182212,4.844,0.722566,4.836,1.357168
5.126,-0.263894,4.919,-0.144513,4.852,0.006283,4.898,0.534071,4.871,1.382301
5.176,-0.232478,4.973,-0.257611,4.904,-0.163363,4.952,0.320442,4.944,1.363451
5.23,-0.188496,5.027,-0.358142,4.957,-0.326726,5.004,0.100531,4.997,1.300619
5.281,-0.13823,5.079,-0.439823,5.011,-0.477522,5.058,-0.131947,5.05,1.193805
5.338,-0.075398,5.132,-0.502655,5.064,-0.603186,5.111,-0.351858,5.104,1.043009
5.391,-0.012566,5.178,-0.540354,5.117,-0.703717,5.165,-0.559203,5.158,0.854513
5.444,0.050265,5.224,-0.559203,5.168,-0.772832,5.218,-0.741416,5.21,0.634602
5.498,0.113097,5.278,-0.55292,5.216,-0.810531,5.269,-0.885929,5.264,0.383274
5.552,0.169646,5.34,-0.521504,5.23,-0.816814,5.325,-1.00531,5.318,0.113097
5.6,0.213628,5.398,-0.464956,5.33,-0.785398,5.372,-1.074425,5.371,-0.15708
5.652,0.251327,5.452,-0.389557,5.381,-0.728849,5.422,-1.112124,5.424,-0.420973
5.699,0.27646,5.507,-0.29531,5.437,-0.634602,5.476,-1.105841,5.478,-0.666018
5.762,0.29531,5.558,-0.194779,5.491,-0.515221,5.536,-1.055575,5.53,-0.879646
5.87,0.27646,5.614,-0.075398,5.544,-0.376991,5.59,-0.967611,5.584,-1.061858
5.922,0.251327,5.665,0.037699,5.597,-0.219911,5.644,-0.841947,5.637,-1.200088
5.977,0.213628,5.72,0.15708,5.649,-0.056549,5.697,-0.684867,5.688,-1.294336
6.027,0.169646,5.773,0.263894,5.703,0.113097,5.75,-0.496372,5.735,-1.344602
6.082,0.113097,5.825,0.358142,5.756,0.27646,5.803,-0.289027,5.76,-1.357168
6.133,0.056549,5.879,0.439823,5.809,0.427257,5.856,-0.069115,5.849,-1.313186
6.187,-0.006283,5.928,0.496372,5.863,0.559203,5.91,0.15708,5.902,-1.231504
6.241,-0.069115,5.977,0.534071,5.915,0.666018,5.962,0.370708,5.956,-1.105841
6.293,-0.125664,6.006,0.546637,5.967,0.741416,6.016,0.57177,6.009,-0.942478
6.35,-0.182212,6.084,0.540354,6.022,0.791681,6.07,0.747699,6.063,-0.735133
6.404,-0.226195,6.141,0.508938,6.054,0.804248,6.123,0.892212,6.117,-0.502655
6.455,-0.257611,6.197,0.452389,6.123,0.785398,6.175,0.999026,6.169,-0.251327
6.501,-0.27646,6.251,0.376991,6.179,0.735133,6.228,1.068142,6.222,0.012566
6.526,-0.282743,6.306,0.282743,6.234,0.653451,6.266,1.093274,6.276,0.27646
6.612,-0.27646,6.357,0.182212,6.289,0.540354,6.334,1.080708,6.329,0.527788
6.67,-0.257611,6.411,0.069115,6.343,0.408407,6.388,1.030442,6.382,0.753982
6.716,-0.232478,6.466,-0.050265,6.394,0.263894,6.443,0.936195,6.436,0.955044
6.775,-0.188496,6.519,-0.163363,6.448,0.100531,6.495,0.810531,6.489,1.112124
6.83,-0.13823,6.57,-0.263894,6.5,-0.062832,6.549,0.647168,6.54,1.225221
6.878,-0.087965,6.623,-0.358142,6.554,-0.226195,6.602,0.458673,6.592,1.300619
6.934,-0.025133,6.675,-0.43354,6.609,-0.383274,6.656,0.251327,6.64,1.332035
6.989,0.037699,6.727,-0.490088,6.661,-0.515221,6.709,0.031416,6.692,1.319469
7.04,0.094248,6.782,-0.527788,6.715,-0.628319,6.762,-0.188496,6.754,1.256637
7.095,0.150796,6.799,-0.534071,6.767,-0.71,6.816,-0.402124,6.807,1.156106
