3.242,0.025133,3.422,-0.201062,3.181,0.810531,3.125,1.218938,3.088,0.911062
3.296,-0.043982,3.478,-0.314159,3.235,0.873363,3.182,1.181239,3.142,1.105841
3.346,-0.106814,3.531,-0.408407,3.276,0.898495,3.235,1.105841,3.194,1.256637
3.401,-0.169646,3.581,-0.483805,3.338,0.892212,3.29,0.98646,3.247,1.369734
3.457,-0.226195,3.632,-0.540354,3.397,0.84823,3.343,0.835664,3.297,1.438849
3.51,-0.270177,3.687,-0.578053,3.448,0.779115,3.397,0.653451,3.347,1.470265
3.561,-0.301593,3.733,-0.590619,3.503,0.672301,3.449,0.446106,3.409,1.451416
3.611,-0.320442,3.784,-0.578053,3.555,0.546637,3.504,0.213628,3.461,1.394867
3.646,-0.326726,3.847,-0.540354,3.61,0.389557,3.557,-0.025133,3.514,1.294336
3.72,-0.314159,3.9,-0.483805,3.664,0.219911,3.611,-0.263894,3.568,1.149823
3.77,-0.29531,3.956,-0.402124,3.716,0.043982,3.663,-0.483805,3.621,0.967611
3.829,-0.257611,4.009,-0.307876,3.77,-0.13823,3.717,-0.69115,3.675,0.747699
3.881,-0.213628,4.062,-0.201062,3.822,-0.307876,3.769,-0.86708,3.728,0.502655
3.931,-0.163363,4.116,-0.081681,3.876,-0.471239,3.822,-1.011593,3.782,0.232478
3.986,-0.100531,4.169,0.037699,3.927,-0.609469,3.874,-1.118407,3.835,-0.043982
4.042,-0.031416,4.223,0.15708,3.981,-0.728849,3.927,-1.187522,3.888,-0.320442
4.091,0.031416,4.274,0.263894,4.035,-0.816814,3.962,-1.212655,3.941,-0.578053
4.147,0.100531,4.327,0.364425,4.087,-0.873363,4.025,-1.206372,3.994,-0.816814
4.202,0.163363,4.383,0.452389,4.12,-0.892212,4.088,-1.149823,4.047,-1.024159
4.252,0.213628,4.433,0.515221,4.186,-0.885929,4.143,-1.055575,4.1,-1.193805
4.303,0.257611,4.483,0.559203,4.244,-0.841947,4.195,-0.929911,4.154,-1.325752
4.36,0.29531,4.535,0.584336,4.302,-0.760265,4.248,-0.766549,4.207,-1.413717
4.405,0.314159,4.59,0.578053,4.353,-0.659734,4.302,-0.57177,4.26,-1.457699
4.429,0.320442,4.645,0.55292,4.409,-0.521504,4.356,-0.351858,4.3,-1.457699
4.517,0.314159,4.702,0.502655,4.461,-0.370708,4.409,-0.119381,4.366,-1.413717
4.572,0.29531,4.755,0.43354,4.514,-0.201062,4.462,0.113097,4.418,-1.332035
4.625,0.263894,4.808,0.345575,4.567,-0.025133,4.516,0.345575,4.474,-1.200088
4.679,0.219911,4.86,0.245044,4.621,0.15708,4.568,0.559203,4.526,-1.036726
4.73,0.169646,4.914,0.131947,4.674,0.326726,4.621,0.753982,4.58,-0.82938
4.786,0.106814,4.968,0.012566,4.727,0.483805,4.674,0.917345,4.633,-0.596903
4.838,0.043982,5.021,-0.106814,4.781,0.622035,4.727,1.049292,4.686,-0.339292
4.894,-0.025133,5.074,-0.219911,4.834,0.735133,4.781,1.14354,4.74,-0.062832
4.945,-0.087965,5.128,-0.326726,4.886,0.816814,4.83,1.193805,4.793,0.213628
4.999,-0.150796,5.179,-0.41469,4.935,0.86708,4.857,1.206372,4.846,0.477522
5.053,-0.207345,5.233,-0.490088,4.968,0.885929,4.939,1.174956,4.899,0.722566
5.104,-0.251327,5.283,-0.540354,5.042,0.873363,4.993,1.105841,4.953,0.942478
5.16,-0.289027,5.336,-0.57177,5.1,0.823097,5.047,0.999026,5.006,1.12469
5.201,-0.307876,5.351,-0.578053,5.154,0.741416,5.101,0.854513,5.059,1.269203
5.254,-0.320442,5.448,-0.559203,5.206,0.634602,5.155,0.678584,5.111,1.369734
5.303,-0.314159,5.499,-0.521504,5.259,0.502655,5.208,0.477522,5.165,1.432566
5.37,-0.29531,5.554,-0.458673,5.313,0.345575,5.26,0.257611,5.207,1.451416
5.426,-0.263894,5.605,-0.383274,5.366,0.175929,5.314,0.025133,5.266,1.426283
5.474,-0.226195,5.66,-0.282743,5.419,0.,5.368,-0.213628,5.326,1.350885
5.534,-0.169646,5.713,-0.175929,5.472,-0.175929,5.42,-0.43354,5.377,1.244071
5.585,-0.113097,5.768,-0.056549,5.526,-0.345575,5.473,-0.640885,5.432,1.086991
5.638,-0.050265,5.819,0.056549,5.579,-0.502655,5.526,-0.823097,5.485,0.898495
5.689,0.012566,5.874,0.175929,5.632,-0.634602,5.581,-0.973894,5.539,0.672301
5.745,0.081681,5.926,0.282743,5.684,-0.741416,5.634,-1.086991,5.592,0.420973
5.799,0.144513,5.979,0.376991,5.739,-0.823097,5.686,-1.162389,5.645,0.15708
5.847,0.194779,6.033,0.458673,5.785,-0.86708,5.729,-1.193805,5.699,-0.119381
5.903,0.245044,6.087,0.521504,5.845,-0.879646,5.791,-1.187522,5.752,-0.389557
5.959,0.282743,6.137,0.559203,5.898,-0.860796,5.844,-1.14354,5.805,-0.640885
5.997,0.301593,6.168,0.57177,5.951,-0.810531,5.9,-1.055575,5.858,-0.86708
6.038,0.314159,6.24,0.565487,6.004,-0.728849,5.953,-0.936195,5.911,-1.061858
6.17,0.29531,6.299,0.534071,6.057,-0.615752,6.006,-0.779115,5.964,-1.218938
6.219,0.270177,6.351,0.483805,6.111,-0.477522,6.059,-0.590619,6.016,-1.332035
6.279,0.226195,6.407,0.408407,6.165,-0.320442,6.112,-0.383274,6.07,-1.407434
6.327,0.182212,6.459,0.320442,6.218,-0.150796,6.166,-0.150796,6.12,-1.438849
6.385,0.119381,6.511,0.219911,6.271,0.025133,6.219,0.081681,6.171,-1.426283
6.439,0.056549,6.565,0.106814,6.325,0.201062,6.272,0.307876,6.229,-1.369734
6.49,-0.006283,6.619,-0.012566,6.377,0.364425,6.325,0.521504,6.284,-1.269203
6.542,-0.069115,6.671,-0.125664,6.432,0.521504,6.378,0.716283,6.337,-1.130973
6.596,-0.131947,6.725,-0.238761,6.483,0.647168,6.432,0.885929,6.39,-0.955044
6.649,-0.188496,6.778,-0.339292,6.539,0.753982,6.484,1.017876,6.443,-0.741416
6.705,-0.238761,6.832,-0.427257,6.59,0.823097,6.536,1.112124,6.496,-0.502655
6.749,-0.270177,6.88,-0.490088,6.643,0.86708,6.592,1.174956,6.55,-0.238761
6.812,-0.301593,6.935,-0.540354,6.654,0.873363,6.618,1.187522,6.604,0.037699
6.864,-0.314159,6.983,-0.565487,6.751,0.84823,6.697,1.162389,6.657,0.307876
6.917,-0.307876,7.042,-0.565487,6.804,0.791681,6.75,1.099557,6.71,0.559203
6.967,-0.29531,7.094,-0.546637,6.858,0.703717,6.803,0.999026,6.763,0.791681
7.019,-0.270177,7.149,-0.502655,6.91,0.590619,6.857,0.860796,6.817,0.999026
7.073,-0.232478,7.202,-0.439823,6.963,0.452389,6.91,0.69115,6.869,1.162389
7.13,-0.182212,7.255,-0.358142,7.018,0.289027,6.965,0.490088,6.921,1.288053
7.183,-0.125664,7.31,-0.257611,7.071,0.119381,7.017,0.27646,6.975,1.376018
7.238,-0.062832,7.363,-0.150796,7.125,-0.056549,7.071,0.043982,7.024,1.42
7.29,0.,7.418,-0.031416,7.176,-0.226195,7.125,-0.188496,7.075,1.42
7.342,0.062832,7.47,0.081681,7.229,-0.389557,7.177,-0.408407,7.134,1.376018
7.397,0.125664,7.524,0.194779,7.284,-0.540354,7.231,-0.615752,7.189,1.288053
7.45,0.182212,7.578,0.301593,7.335,-0.659734,7.284,-0.797965,7.242,1.162389
7.498,0.226195,7.63,0.389557,7.388,-0.760265,7.338,-0.948761,7.296,0.992743
7.548,0.263894,7.683,0.464956,7.441,-0.82938,7.39,-1.061858,7.349,0.791681
7.607,0.29531,7.736,0.521504,7.496,-0.86708,7.441,-1.137257,7.402,0.559203
7.646,0.307876,7.782,0.55292,7.538,-0.86708,7.488,-1.174956,7.456,0.301593
7.768,0.29531,7.819,0.565487,7.596,-0.841947,7.54,-1.174956,7.508,0.037699
7.822,0.270177,7.888,0.55292,7.654,-0.779115,7.601,-1.130973,7.562,-0.232478
7.869,0.238761,7.95,0.515221,7.708,-0.684867,7.656,-1.049292,7.616,-0.496372
7.928,0.188496,8.003,0.458673,7.762,-0.565487,7.71,-0.929911,7.669,-0.735133
7.978,0.13823,8.057,0.383274,7.817,-0.420973,7.763,-0.779115,7.952,-1.413717
8.034,0.075398,8.108,0.29531,7.869,-0.263894,7.816,-0.596903,8.037,-1.382301
8.086,0.012566,8.163,0.188496,7.922,-0.094248,7.869,-0.389557,8.092,-1.306903
8.139,-0.050265,8.217,0.075398,7.975,0.081681,7.923,-0.163363,8.147,-1.187522
8.193,-0.113097,8.269,-0.037699,8.029,0.251327,7.977,0.069115,8.2,-1.030442
8.245,-0.169646,8.322,-0.150796,8.082,0.41469,8.03,0.29531,8.254,-0.835664
8.299,-0.219911,8.375,-0.257611,8.136,0.559203,8.083,0.508938,8.308,-0.609469
8.349,-0.257611,8.427,-0.351858,8.186,0.672301,8.135,0.697434,8.361,-0.358142
8.405,-0.289027,8.48,-0.43354,8.24,0.766549,8.19,0.86708,8.414,-0.094248
8.44,-0.301593,8.532,-0.496372,8.291,0.82938,8.243,0.999026,8.468,0.175929
8.472,-0.307876,8.853,-0.41469,8.338,0.860796,8.294,1.093274,8.52,0.43354
8.561,-0.29531,8.908,-0.326726,8.452,0.823097,8.343,1.149823,8.574,0.678584
8.622,-0.270177,8.962,-0.226195,8.509,0.753982,8.374,1.168672,8.627,0.892212
8.671,-0.238761,9.015,-0.119381,8.561,0.659734,8.45,1.149823,8.68,1.074425
8.724,-0.194779,9.068,-0.006283,8.613,0.540354,8.506,1.086991,8.733,1.218938
8.781,-0.13823,9.121,0.106814,8.667,0.395841,8.56,0.98646,8.787,1.325752
8.832,-0.081681,9.173,0.213628,8.721,0.232478,8.615,0.84823,8.834,1.382301
8.886,-0.01885,9.226,0.314159,8.774,0.062832,8.669,0.678584,8.863,1.40115
8.938,0.043982,9.28,0.402124,8.827,-0.113097,8.722,0.483805,8.94,1.382301
8.993,0.106814,9.332,0.471239,8.881,-0.282743,8.775,0.270177,8.998,1.313186
9.046,0.163363,9.385,0.521504,8.935,-0.439823,8.829,0.043982,9.053,1.200088
